feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,label
0.670013,0.239803,0.414998,0.481800,0.561964,0.491405,0.324272,0.346219,0.643282,0.479313,0.441976,0.421481,0.685586,0.595684,0.578941,0.443041,0.381533,0.242366,0.365984,0.702315,0.429912,0.518613,0.626145,0.393028,0.586986,0.455293,0.460590,0.352940,0.480917,0.580286,0.707758,0.621786,0.587186,0.541777,0.387730,0.262455,0.676492,0.485692,0.443268,0.461028,0.467646,0.241418,0.436580,0.708675,0.605521,0.483689,0.560244,0.450340,0.459923,0.649927,0.580990,0.313683,0.448750,0.344173,0.364939,0.619179,0.518260,0.479697,0.368334,0.490818,0.397844,0.490313,0.507890,0.549558,0.547081,0.754175,0.494621,0.410319,0.546886,0.367548,0.606192,0.659007,0.478572,0.629181,0.628161,0.430270,0.588458,0.617054,0.553221,0.621994,0.538859,0.364024,0.509457,0.420376,0.737708,0.519639,0.335809,0.607367,0.404404,0.569606,0.744270,0.426619,0.456829,0.520772,0.738408,0.561711,0.527178,0.561408,0.538901,0.414217,0.406914,0.496095,0.355771,0.668091,0.610521,0.297548,0.407353,0.626467,0.485743,0.541727,0.670983,0.335764,0.286451,0.608911,0.471382,0.477078,0.560556,0.633286,0.610750,0.611605,0.534441,0.510414,0.329436,0.380050,0.505960,0.548059,0.652263,0.336112,0.369844,0.496467,0.273732,0.469228,0.566977,0.394915,0.612761,0.425583,0.452026,0.683821,0.601659,0.527338,0.424781,0.632445,0.487941,0.162798,0.468381,0.366300,0.499179,0.379148,0.553152,0.540275,0.431623,0.470946,0.373346,0.386665,0.482636,0.547414,0.421969,0.536616,0.343828,0.378710,0.421595,0.567410,0.276557,0.615349,0.380881,0.662746,0.599300,0.454121,0.469534,0.402671,0.442370,0.579772,0.538195,0.494097,0.597224,0.404454,0.479279,0.684237,0.342317,0.353408,0.590029,0.456723,0.594357,0.648557,0.518861,0.323981,0.435256,0.583593,0.000000
0.435156,0.517016,0.356973,0.452910,0.308906,0.454309,0.416671,0.493672,0.571696,0.495241,0.448535,0.406935,0.431871,0.282976,0.543189,0.581602,0.379180,0.484417,0.484863,0.239256,0.514041,0.452665,0.467064,0.423921,0.443708,0.379266,0.438732,0.433129,0.465800,0.474669,0.462890,0.630644,0.661511,0.673597,0.576833,0.484464,0.466023,0.435467,0.440652,0.516197,0.467360,0.563795,0.485846,0.525815,0.648734,0.530718,0.535588,0.412748,0.559979,0.427737,0.523354,0.498319,0.568173,0.532490,0.635198,0.385008,0.446060,0.633397,0.548358,0.397208,0.490493,0.556650,0.387448,0.695713,0.507146,0.416388,0.522682,0.512855,0.526367,0.383343,0.534215,0.629135,0.345093,0.585877,0.602353,0.588526,0.464928,0.489400,0.493114,0.326237,0.400144,0.728256,0.491213,0.475425,0.575826,0.546082,0.437864,0.488473,0.433821,0.793505,0.704157,0.492173,0.544247,0.496379,0.607415,0.602902,0.449784,0.445180,0.435586,0.652444,0.604998,0.466480,0.573016,0.502244,0.496175,0.373960,0.504519,0.673857,0.491042,0.523694,0.486470,0.688966,0.549158,0.323116,0.566794,0.546804,0.434379,0.550744,0.483568,0.557447,0.537969,0.574268,0.597574,0.356192,0.555350,0.414949,0.373120,0.574923,0.402830,0.748098,0.471984,0.594662,0.411645,0.519065,0.609803,0.270649,0.526383,0.452804,0.695278,0.678898,0.536612,0.600109,0.678299,0.554321,0.476835,0.525605,0.653348,0.701785,0.651123,0.517311,0.447802,0.597412,0.553466,0.671667,0.561344,0.397910,0.475576,0.558113,0.429218,0.422210,0.524543,0.316215,0.632914,0.310465,0.381469,0.396131,0.381991,0.381913,0.454966,0.454819,0.734895,0.524167,0.534022,0.422113,0.560904,0.368042,0.411827,0.565500,0.490755,0.323413,0.309744,0.539923,0.387597,0.318679,0.375708,0.494421,0.531049,0.572628,0.000000
0.522463,0.494687,0.372395,0.535781,0.578119,0.443889,0.608665,0.653931,0.411657,0.502065,0.399256,0.412969,0.679466,0.488449,0.459342,0.520673,0.540766,0.519536,0.452992,0.579998,0.466012,0.531063,0.523251,0.549869,0.531591,0.621313,0.592960,0.453160,0.474313,0.409432,0.545407,0.416709,0.525779,0.549311,0.357602,0.483864,0.564025,0.494205,0.436285,0.553930,0.485580,0.478159,0.544309,0.647616,0.397353,0.461573,0.460099,0.423134,0.499733,0.584667,0.315469,0.560017,0.542280,0.410428,0.487620,0.498245,0.415246,0.342234,0.460382,0.583762,0.464434,0.560783,0.518738,0.425595,0.496940,0.442389,0.443398,0.478172,0.646965,0.497439,0.354473,0.512346,0.230773,0.560201,0.555269,0.516711,0.310209,0.502179,0.450391,0.487797,0.554910,0.536371,0.460422,0.680080,0.528485,0.417257,0.775012,0.442676,0.417069,0.481688,0.577229,0.530597,0.384609,0.454190,0.460702,0.481146,0.498368,0.220930,0.424591,0.521011,0.568569,0.407159,0.421083,0.625693,0.621355,0.352503,0.562157,0.628049,0.432186,0.629840,0.530822,0.406905,0.502859,0.591592,0.537566,0.428740,0.516223,0.512017,0.251341,0.475618,0.520224,0.453222,0.366551,0.384059,0.371021,0.491687,0.556711,0.364690,0.392001,0.424676,0.523132,0.664775,0.544012,0.376175,0.482607,0.427028,0.369637,0.567066,0.421121,0.410567,0.522200,0.379247,0.520965,0.760701,0.569910,0.581321,0.482817,0.479541,0.488413,0.447503,0.645842,0.534937,0.563782,0.496152,0.403586,0.508861,0.603080,0.613352,0.398333,0.496970,0.528608,0.437212,0.493139,0.329922,0.673833,0.585819,0.548386,0.692024,0.708762,0.352726,0.404223,0.535117,0.491606,0.377455,0.474881,0.462336,0.394330,0.573570,0.603292,0.409132,0.366566,0.470260,0.476446,0.281157,0.402446,0.460652,0.297423,0.468483,0.000000
0.717137,0.266904,0.696759,0.490159,0.839152,0.106792,0.423679,0.655478,0.347430,0.710197,0.204432,0.957952,0.413839,0.120158,0.387486,0.903508,0.671806,0.566295,0.086653,0.649794,0.099867,0.600850,0.158566,0.636665,0.980470,0.739782,0.940510,0.815776,0.502139,0.161201,0.046638,0.259564,0.831799,0.900530,0.790152,0.088666,0.267472,0.453043,0.746346,0.217187,0.732879,0.413779,0.321508,0.162625,0.292430,0.629143,0.047205,0.478437,0.119246,0.953989,0.681771,0.327666,0.180387,0.637060,0.360171,0.472979,0.433511,0.175307,0.763603,0.119417,0.154066,0.908185,0.224731,0.831702,0.007110,0.409203,0.622791,0.250550,0.554174,0.794623,0.697141,0.149803,0.597665,0.431480,0.985021,0.625143,0.288932,0.251888,0.377981,0.188233,0.844033,0.911604,0.647817,0.900940,0.805777,0.747229,0.736710,0.142841,0.738074,0.198167,0.128879,0.477487,0.364380,0.452525,0.302739,0.769270,0.018639,0.798497,0.334593,0.212872,0.049139,0.142596,0.799126,0.693398,0.778143,0.560671,0.376289,0.660942,0.620802,0.683722,0.189152,0.627991,0.117841,0.047154,0.612814,0.635409,0.275137,0.672273,0.656153,0.144256,0.011337,0.289229,0.298220,0.620925,0.271363,0.443089,0.998301,0.429630,0.738278,0.967104,0.032993,0.610231,0.314632,0.039994,0.928207,0.562707,0.306139,0.824457,0.522792,0.129374,0.664239,0.606644,0.956595,0.139197,0.555568,0.250884,0.302833,0.339695,0.624369,0.785303,0.210049,0.299798,0.744311,0.490827,0.971943,0.520151,0.479417,0.096382,0.902789,0.206689,0.803747,0.464012,0.037999,0.658678,0.120927,0.179488,0.209945,0.598012,0.955334,0.536148,0.392037,0.223959,0.768141,0.989816,0.404717,0.565823,0.399009,0.286691,0.477278,0.758592,0.721146,0.094533,0.902747,0.781259,0.092022,0.760788,0.562121,0.111306,1.000000
0.869178,0.061909,0.136966,0.696128,0.313715,0.521522,0.655564,0.547112,0.075175,0.212291,0.128209,0.658196,0.833656,0.731702,0.559556,0.421566,0.497575,0.221163,0.593047,0.314463,0.600178,0.747558,0.721280,0.125135,0.678501,0.269568,0.469201,0.884819,0.897018,0.974184,0.991400,0.186944,0.583541,0.858129,0.742840,0.019018,0.684548,0.365669,0.157155,0.956390,0.824065,0.295547,0.948369,0.203854,0.158298,0.587855,0.576306,0.599658,0.874147,0.171842,0.579397,0.983996,0.481932,0.441784,0.767671,0.487778,0.998491,0.939192,0.656347,0.252763,0.827879,0.570946,0.366590,0.468421,0.468566,0.044721,0.959928,0.048833,0.102603,0.016085,0.989414,0.973994,0.139185,0.624286,0.769738,0.014640,0.848475,0.668891,0.507165,0.855510,0.044955,0.341504,0.279323,0.384193,0.299884,0.546950,0.763655,0.040540,0.752183,0.385133,0.368260,0.797095,0.250033,0.811642,0.838787,0.245242,0.997398,0.349347,0.817156,0.270600,0.884650,0.346384,0.739448,0.419835,0.425698,0.354858,0.235234,0.969107,0.353580,0.332615,0.799751,0.017896,0.764287,0.030744,0.314903,0.020364,0.608414,0.345078,0.404173,0.918789,0.044030,0.339680,0.717070,0.721771,0.718648,0.273541,0.944568,0.845191,0.257544,0.994914,0.484879,0.973023,0.943039,0.779481,0.421609,0.354002,0.890140,0.889707,0.157605,0.124669,0.099122,0.397567,0.699761,0.291961,0.517064,0.432001,0.391219,0.547212,0.041552,0.655662,0.742148,0.151897,0.144088,0.532321,0.096990,0.434697,0.220847,0.866292,0.741327,0.156879,0.821555,0.996582,0.488587,0.789195,0.815567,0.280073,0.432644,0.581755,0.172397,0.899924,0.434280,0.183692,0.235291,0.162962,0.594533,0.908337,0.963109,0.984221,0.268218,0.962743,0.930630,0.255598,0.860274,0.190216,0.146241,0.856671,0.070773,0.590590,1.000000
0.711397,0.733281,0.213793,0.950306,0.656904,0.901437,0.122269,0.396745,0.820245,0.092339,0.461685,0.273315,0.916459,0.099964,0.359899,0.377033,0.801022,0.015647,0.728233,0.187301,0.370593,0.777738,0.439967,0.669882,0.790055,0.758251,0.867517,0.111844,0.289947,0.270810,0.888835,0.724215,0.290958,0.088090,0.084118,0.905000,0.288560,0.963817,0.253709,0.394882,0.176478,0.833774,0.756141,0.361488,0.912058,0.313338,0.084259,0.308701,0.320956,0.401957,0.409764,0.422111,0.186764,0.418695,0.989478,0.274227,0.136841,0.512932,0.140160,0.748914,0.983202,0.576638,0.014178,0.123719,0.736662,0.893317,0.277530,0.485138,0.816166,0.200203,0.403482,0.159366,0.232505,0.809869,0.531499,0.607425,0.477381,0.034162,0.267706,0.913580,0.329524,0.151476,0.536530,0.539800,0.770911,0.399979,0.002596,0.225078,0.651255,0.038596,0.426333,0.375785,0.349962,0.577170,0.435090,0.549016,0.858067,0.402432,0.742672,0.350764,0.349211,0.517756,0.981590,0.445475,0.508941,0.400768,0.119312,0.286705,0.039043,0.704616,0.421328,0.940766,0.940462,0.821450,0.014512,0.830829,0.005941,0.448556,0.647183,0.076098,0.397640,0.285085,0.338392,0.232860,0.882559,0.457893,0.985617,0.320475,0.503439,0.155373,0.456151,0.823600,0.403781,0.924307,0.960831,0.232600,0.441309,0.068190,0.453425,0.364999,0.672658,0.441708,0.517467,0.130875,0.693393,0.974522,0.803329,0.551065,0.103238,0.654581,0.291852,0.869344,0.117067,0.348818,0.278470,0.098765,0.561036,0.997396,0.437547,0.173071,0.159900,0.967842,0.394563,0.359897,0.921956,0.759479,0.236045,0.119084,0.353186,0.732518,0.092964,0.960720,0.454051,0.150306,0.327354,0.728430,0.762355,0.725343,0.698869,0.602354,0.492140,0.796601,0.012795,0.396174,0.538434,0.247786,0.465841,0.551649,1.000000
0.519886,0.258607,0.823844,0.731145,0.394561,0.460482,0.273090,0.911410,0.096476,0.081210,0.356577,0.624698,0.570114,0.551397,0.273882,0.020015,0.814790,0.877902,0.657056,0.118860,0.236907,0.133773,0.605154,0.857364,0.124313,0.199428,0.467139,0.304286,0.983326,0.317740,0.467836,0.281772,0.762993,0.900180,0.208796,0.008850,0.789422,0.744039,0.007146,0.961605,0.902407,0.680284,0.110668,0.696388,0.950934,0.627212,0.147445,0.313832,0.815064,0.098197,0.627869,0.110868,0.084024,0.732413,0.190960,0.232459,0.612912,0.233488,0.971167,0.652181,0.895946,0.588344,0.039765,0.538418,0.483662,0.997890,0.315637,0.779909,0.042021,0.295453,0.319563,0.430913,0.800753,0.409377,0.977357,0.075327,0.378302,0.323262,0.925901,0.031656,0.619102,0.333504,0.642839,0.087554,0.247817,0.739227,0.645089,0.221576,0.957375,0.159207,0.794393,0.043958,0.053217,0.511063,0.304930,0.618546,0.811191,0.055530,0.749695,0.050187,0.771233,0.087078,0.461853,0.258991,0.992982,0.118277,0.726276,0.460936,0.859417,0.970738,0.517428,0.105262,0.595699,0.665060,0.925604,0.765516,0.697597,0.644482,0.335369,0.372830,0.322245,0.896398,0.628751,0.072050,0.268106,0.063101,0.622437,0.558707,0.238706,0.794650,0.705494,0.316553,0.049200,0.431217,0.712520,0.518396,0.274506,0.163822,0.748805,0.888892,0.106295,0.133657,0.028607,0.134402,0.053935,0.981291,0.914590,0.571694,0.370309,0.211662,0.699855,0.669277,0.616434,0.647599,0.554102,0.563141,0.104190,0.886533,0.549834,0.770469,0.868653,0.060428,0.428565,0.438941,0.860413,0.047256,0.982303,0.114918,0.030595,0.493759,0.145154,0.912412,0.035727,0.227084,0.653908,0.445548,0.424710,0.591460,0.934644,0.261130,0.375794,0.140187,0.000838,0.398163,0.946824,0.681982,0.096253,0.110182,1.000000
0.239034,0.691248,0.643635,0.992798,0.807112,0.966879,0.061301,0.113475,0.733020,0.748808,0.060310,0.057621,0.785311,0.016919,0.709829,0.061018,0.427525,0.359688,0.917726,0.128446,0.764631,0.358260,0.133888,0.146197,0.441433,0.521899,0.644587,0.762519,0.234536,0.359358,0.484501,0.368095,0.199071,0.762196,0.433892,0.402831,0.516284,0.956303,0.623481,0.323176,0.924644,0.988950,0.761742,0.704558,0.123209,0.874127,0.855154,0.790147,0.098832,0.162191,0.011954,0.022889,0.839345,0.661555,0.858899,0.333015,0.995151,0.105981,0.061853,0.457471,0.358181,0.028176,0.525209,0.265474,0.455452,0.721268,0.156640,0.548949,0.686055,0.142534,0.471965,0.415152,0.012869,0.501708,0.292867,0.123535,0.858090,0.958487,0.783498,0.560875,0.364113,0.628744,0.078898,0.300554,0.068283,0.652196,0.159819,0.064816,0.873999,0.458927,0.543048,0.297587,0.399678,0.453098,0.445250,0.652055,0.346701,0.787034,0.453160,0.761314,0.852361,0.354624,0.717583,0.268400,0.472084,0.661787,0.435226,0.921999,0.908891,0.431975,0.802409,0.950272,0.077934,0.503094,0.729135,0.344758,0.360838,0.272555,0.566382,0.423495,0.135386,0.289290,0.708506,0.740786,0.083873,0.270393,0.364031,0.673612,0.850335,0.216023,0.764531,0.748496,0.843167,0.097573,0.980744,0.032047,0.599725,0.192226,0.215742,0.951078,0.920592,0.477612,0.086693,0.782989,0.141934,0.071849,0.336903,0.291141,0.691710,0.925803,0.655692,0.117577,0.994534,0.711503,0.808456,0.772663,0.316735,0.762101,0.254490,0.301340,0.123356,0.558972,0.683365,0.233676,0.646525,0.714617,0.237885,0.471230,0.977445,0.795710,0.809008,0.946812,0.180526,0.514344,0.303969,0.367626,0.879922,0.866198,0.119341,0.412856,0.672561,0.948913,0.296795,0.758411,0.861406,0.099824,0.567959,0.954838,1.000000
0.620074,0.327565,0.483718,0.429295,0.496743,0.562162,0.488036,0.529394,0.535249,0.566720,0.365638,0.531659,0.386714,0.403953,0.532853,0.496211,0.491645,0.373614,0.392570,0.219671,0.667538,0.332763,0.512321,0.485694,0.497307,0.619380,0.592164,0.411534,0.468383,0.556188,0.507557,0.471613,0.643954,0.560742,0.618950,0.647052,0.698910,0.419105,0.570172,0.467271,0.462871,0.581399,0.661781,0.523621,0.635096,0.483039,0.487427,0.483218,0.508011,0.544036,0.396597,0.427319,0.620320,0.438749,0.570870,0.682456,0.551070,0.488103,0.579454,0.493753,0.537201,0.438380,0.516135,0.388383,0.455682,0.733016,0.431568,0.538292,0.483525,0.640771,0.578476,0.560010,0.507252,0.553915,0.434811,0.592692,0.655570,0.484759,0.603718,0.402004,0.262619,0.615309,0.684155,0.278722,0.389409,0.352968,0.352657,0.407902,0.569779,0.589878,0.425953,0.396776,0.537307,0.568426,0.483312,0.449573,0.405388,0.357212,0.502062,0.489901,0.410257,0.488404,0.605407,0.427605,0.421088,0.477169,0.469282,0.540386,0.483798,0.494351,0.402653,0.497021,0.423545,0.610439,0.409647,0.189251,0.529232,0.448829,0.649495,0.615558,0.508257,0.605862,0.448787,0.455268,0.508633,0.610489,0.500710,0.398578,0.346796,0.499889,0.518822,0.433520,0.396238,0.525830,0.424160,0.573025,0.468416,0.442014,0.382552,0.353148,0.466441,0.446713,0.641194,0.494147,0.477819,0.632035,0.428955,0.509053,0.667317,0.614063,0.552041,0.616513,0.451584,0.557324,0.562567,0.391264,0.677167,0.617178,0.496145,0.603440,0.503998,0.478328,0.392240,0.481019,0.415573,0.383312,0.446959,0.377570,0.389333,0.538108,0.514626,0.471722,0.515453,0.514617,0.478885,0.541883,0.475807,0.658886,0.613577,0.582979,0.507353,0.565077,0.627508,0.490864,0.596936,0.458768,0.573154,0.684019,0.000000
0.648779,0.438937,0.406658,0.484646,0.476419,0.590383,0.276383,0.553487,0.511688,0.458237,0.242943,0.480207,0.578347,0.437848,0.525030,0.634736,0.397717,0.616395,0.456513,0.510311,0.456863,0.466108,0.520149,0.560695,0.458302,0.416171,0.537216,0.429020,0.568663,0.585465,0.566242,0.514705,0.327231,0.566015,0.576128,0.420400,0.581448,0.477595,0.712730,0.529166,0.496119,0.511234,0.530290,0.523932,0.489356,0.535561,0.410985,0.733796,0.514500,0.578986,0.514050,0.386086,0.430451,0.565542,0.520224,0.367860,0.326465,0.518675,0.417921,0.635782,0.445425,0.602698,0.369746,0.386189,0.434651,0.356245,0.589956,0.470234,0.536311,0.711312,0.317112,0.401259,0.569562,0.551310,0.562627,0.455583,0.492226,0.373969,0.565942,0.507241,0.446548,0.608008,0.439175,0.806473,0.424543,0.439771,0.462562,0.408612,0.601470,0.509477,0.473292,0.533504,0.485066,0.280305,0.469384,0.439496,0.462136,0.739352,0.469669,0.613803,0.305694,0.573513,0.313542,0.565828,0.471711,0.508492,0.414856,0.653693,0.606803,0.248868,0.478301,0.453867,0.489088,0.429314,0.484736,0.414483,0.387191,0.339661,0.341637,0.518050,0.537309,0.473060,0.692394,0.517399,0.516256,0.274101,0.492333,0.408499,0.406593,0.487023,0.670603,0.443956,0.454598,0.400132,0.531300,0.601654,0.578566,0.555023,0.499846,0.429359,0.535926,0.554979,0.554040,0.615886,0.524933,0.396685,0.383066,0.458113,0.688106,0.405126,0.624852,0.541225,0.466833,0.395568,0.485489,0.271798,0.561092,0.575129,0.510576,0.502354,0.595366,0.594939,0.271189,0.626079,0.367046,0.412737,0.521617,0.692652,0.587075,0.538313,0.491486,0.606461,0.485900,0.566056,0.560449,0.325250,0.412791,0.549502,0.478109,0.503336,0.385671,0.704881,0.523012,0.398924,0.349148,0.561130,0.408015,0.362731,0.000000
0.045800,0.522347,0.796509,0.091729,0.929889,0.488622,0.881625,0.478078,0.841181,0.904594,0.691497,0.975992,0.324966,0.100253,0.710059,0.251948,0.658076,0.991879,0.961740,0.768331,0.914898,0.312100,0.101925,0.594649,0.816939,0.677574,0.442357,0.230835,0.004433,0.868887,0.999038,0.084808,0.402918,0.733533,0.080338,0.050848,0.869362,0.761785,0.786054,0.387586,0.657065,0.086258,0.566930,0.495842,0.026063,0.293188,0.896218,0.840833,0.829210,0.014237,0.983434,0.931148,0.701645,0.487711,0.609465,0.968134,0.120903,0.202828,0.585515,0.619446,0.446701,0.598860,0.434716,0.575618,0.051054,0.806929,0.013246,0.046252,0.005269,0.247381,0.299685,0.667370,0.158415,0.665307,0.308182,0.059028,0.486563,0.168773,0.642079,0.014839,0.928848,0.559258,0.912707,0.635517,0.607180,0.029216,0.938079,0.279484,0.273064,0.261165,0.371157,0.476757,0.081672,0.595130,0.598279,0.081117,0.016343,0.161203,0.401571,0.374698,0.773087,0.127661,0.097958,0.132381,0.227889,0.281992,0.246957,0.229871,0.210657,0.207272,0.992475,0.876438,0.681378,0.030331,0.658556,0.154644,0.569262,0.480423,0.526876,0.110829,0.327945,0.266222,0.254897,0.572010,0.824934,0.517229,0.239710,0.859131,0.266135,0.096961,0.550576,0.872837,0.688681,0.674893,0.660832,0.646865,0.286423,0.816418,0.858549,0.718722,0.551229,0.014771,0.071139,0.512138,0.847155,0.476251,0.730353,0.681729,0.060690,0.932239,0.978653,0.221611,0.554929,0.031089,0.201471,0.757787,0.392409,0.557360,0.097385,0.423747,0.860675,0.413419,0.600641,0.244705,0.800264,0.980876,0.659135,0.261012,0.970666,0.721080,0.421376,0.187362,0.841206,0.225793,0.197840,0.492468,0.735983,0.210222,0.052930,0.365796,0.950991,0.224816,0.998785,0.272960,0.875299,0.176145,0.106607,0.792963,1.000000
0.691477,0.516860,0.587855,0.342079,0.711925,0.476791,0.443962,0.414241,0.433798,0.517878,0.522313,0.345198,0.455137,0.456343,0.543512,0.425612,0.610683,0.483416,0.394541,0.599830,0.555518,0.444218,0.414143,0.600648,0.526873,0.473762,0.445730,0.485889,0.690089,0.463495,0.640037,0.411601,0.369011,0.476028,0.548466,0.555857,0.493033,0.496759,0.567329,0.533984,0.432111,0.529233,0.319858,0.467443,0.539244,0.464694,0.674971,0.506233,0.307956,0.613361,0.660937,0.334087,0.837366,0.358712,0.581625,0.566156,0.551521,0.369810,0.369782,0.547934,0.454461,0.422633,0.439230,0.537902,0.492748,0.529544,0.442051,0.502404,0.528114,0.452960,0.334831,0.625388,0.534572,0.391716,0.599494,0.685938,0.384278,0.377919,0.330970,0.365305,0.524465,0.416681,0.454982,0.531073,0.590196,0.493952,0.363417,0.430824,0.474087,0.475870,0.451582,0.472813,0.565782,0.646269,0.475438,0.579812,0.189949,0.651459,0.394352,0.386974,0.545874,0.409888,0.580465,0.410092,0.425263,0.486949,0.390458,0.485348,0.504147,0.624518,0.425582,0.614957,0.353306,0.485618,0.504140,0.448663,0.467069,0.503970,0.506634,0.265681,0.600430,0.566926,0.421297,0.370447,0.437759,0.632270,0.444941,0.436946,0.570697,0.532697,0.615824,0.642544,0.472666,0.435002,0.506999,0.489745,0.527000,0.459661,0.491746,0.368512,0.422678,0.627238,0.408171,0.527362,0.435591,0.533263,0.328584,0.620964,0.411848,0.455997,0.672699,0.736021,0.480448,0.419634,0.365308,0.507146,0.600939,0.588104,0.474121,0.503270,0.468080,0.353500,0.650870,0.580401,0.441569,0.591953,0.431082,0.371671,0.546397,0.534452,0.369956,0.246996,0.558595,0.357092,0.511765,0.434951,0.579816,0.526189,0.446018,0.618842,0.735370,0.581044,0.540732,0.508105,0.456175,0.641259,0.487036,0.516865,0.000000
0.447268,0.053130,0.181535,0.678232,0.218649,0.114577,0.690191,0.403704,0.809476,0.664265,0.239169,0.153403,0.671909,0.272663,0.561486,0.835540,0.235288,0.581071,0.504296,0.062093,0.542941,0.234273,0.307654,0.637649,0.057331,0.958038,0.615721,0.656440,0.027785,0.976279,0.166985,0.361111,0.596546,0.291381,0.345060,0.569284,0.005009,0.937953,0.053523,0.156270,0.255781,0.819637,0.519413,0.102002,0.807005,0.166336,0.654769,0.703853,0.887529,0.687640,0.714953,0.524016,0.337635,0.863371,0.705168,0.998739,0.484431,0.535558,0.609881,0.209914,0.021886,0.527630,0.801390,0.457928,0.893397,0.076796,0.757940,0.842490,0.309537,0.241230,0.066500,0.300455,0.269012,0.503318,0.389675,0.068652,0.825852,0.691738,0.448472,0.293269,0.370522,0.403144,0.632047,0.014524,0.780467,0.596929,0.168733,0.622460,0.707080,0.753889,0.032462,0.231962,0.215563,0.181763,0.055642,0.556981,0.480462,0.652381,0.296700,0.370597,0.763138,0.267221,0.905465,0.367507,0.878097,0.838563,0.650242,0.349892,0.104750,0.893011,0.340529,0.598260,0.380610,0.906864,0.503782,0.418070,0.360390,0.045091,0.834290,0.111201,0.327823,0.437867,0.652927,0.375248,0.489160,0.400543,0.898806,0.400457,0.066503,0.422702,0.750850,0.678835,0.758247,0.190702,0.561350,0.316841,0.255992,0.202955,0.763331,0.881717,0.632414,0.917654,0.651173,0.437323,0.249486,0.136618,0.683318,0.832353,0.364051,0.817701,0.746976,0.469916,0.064950,0.815469,0.694618,0.149102,0.411573,0.528396,0.924757,0.137492,0.737423,0.858380,0.012840,0.440325,0.082445,0.236173,0.469532,0.074771,0.659628,0.149121,0.846145,0.877991,0.536020,0.868283,0.171763,0.748748,0.173606,0.099832,0.772314,0.753756,0.556185,0.648608,0.176345,0.718956,0.168766,0.800018,0.970742,0.225468,1.000000
